x1,x2,d_target,output,error,membership_function
-0.818181818181818,-0.191919191919192,13.4087338026732,13.4128774024583,1.71694191794694e-05,gaussmf
-0.818181818181818,-0.191919191919192,13.2646668707275,13.2682083966855,1.25424061111568e-05,gaussmf
-0.818181818181818,-0.171717171717172,13.1214161820222,13.124423207739,9.04220366145118e-06,gaussmf
-0.818181818181818,-0.171717171717172,12.9789817365575,12.9815316416499,6.50201598012655e-06,gaussmf
-0.818181818181818,-0.171717171717172,12.8373635343332,12.8395413806762,4.74301469379101e-06,gaussmf
-0.818181818181818,-0.151515151515152,12.6965615753495,12.6984579845654,3.59636791450314e-06,gaussmf
-0.818181818181818,-0.151515151515152,12.5565758596062,12.5582849123244,2.92086119374919e-06,gaussmf
-0.818181818181818,-0.151515151515152,12.4174063871034,12.41902356542,2.61526570769313e-06,gaussmf
-0.818181818181818,-0.131313131313131,12.279053157841,12.2806733530267,2.62503243980432e-06,gaussmf
-0.818181818181818,-0.131313131313131,12.1415161718192,12.1432317796026,2.9433100664793e-06,gaussmf
-0.818181818181818,-0.131313131313131,12.0047954290379,12.0066945547,3.60667828078133e-06,gaussmf
-0.818181818181818,-0.111111111111111,11.868890929497,11.871055724524,4.68633750915206e-06,gaussmf
-0.818181818181818,-0.111111111111111,11.7338026731966,11.7363078243266,6.27578218415944e-06,gaussmf
-0.818181818181818,-0.111111111111111,11.5995306601367,11.6024420502962,8.47619266081491e-06,gaussmf
-0.818181818181818,-0.0909090909090909,11.4660748903173,11.4694484491647,1.13808992964407e-05,gaussmf
-0.818181818181818,-0.0909090909090909,11.3334353637384,11.3373161233263,1.50602949790417e-05,gaussmf
-0.818181818181818,-0.0909090909090909,11.2016120804,11.2060334488557,1.95484990210311e-05,gaussmf
-0.818181818181818,-0.0707070707070707,11.070605040302,11.0755883034324,2.48329114265062e-05,gaussmf
-0.818181818181818,-0.0707070707070707,10.9404142434445,10.9459683008489,3.08475536510888e-05,gaussmf
-0.818181818181818,-0.0707070707070707,10.8110396898276,10.8171610284984,3.74707871230679e-05,gaussmf
-0.818181818181818,-0.0505050505050505,10.6824813794511,10.6891542840285,4.45276554993422e-05,gaussmf
-0.818181818181818,-0.0505050505050505,10.5547393123151,10.5619363072123,5.17967355502165e-05,gaussmf
-0.818181818181818,-0.0505050505050505,10.4278134884196,10.4354960030361,5.90210308328665e-05,gaussmf
-0.818181818181818,-0.0303030303030303,10.3017039077645,10.3098231520438,6.59221276674307e-05,gaussmf
-0.818181818181818,-0.0303030303030303,10.17641057035,10.1849086041096,7.2216577780311e-05,gaussmf
-0.818181818181818,-0.0303030303030303,10.0519334761759,10.0607444520357,7.76332956014551e-05,gaussmf
-0.818181818181818,-0.0101010101010101,9.92827262524232,9.93732418169053,8.19306741351257e-05,gaussmf
-0.818181818181818,-0.0101010101010101,9.80542801754923,9.81464279580229,8.49121382530398e-05,gaussmf
-0.818181818181818,-0.0101010101010101,9.68339965309662,9.69269690899982,8.64389673296051e-05,gaussmf
-0.818181818181818,0.0101010101010101,9.5621875318845,9.57148481223698,8.64394219525282e-05,gaussmf
-0.818181818181818,0.0101010101010101,9.44179165391287,9.45100650532683,8.49134865814558e-05,gaussmf
-0.818181818181818,0.0101010101010101,9.32221201918172,9.33126369694094,8.19328702568344e-05,gaussmf
-0.818181818181818,0.0303030303030303,9.20344862769105,9.21225977207363,7.76362653306127e-05,gaussmf
-0.818181818181818,0.0303030303030303,9.08550147944087,9.09399972761649,7.22202220544278e-05,gaussmf
-0.818181818181818,0.0303030303030303,8.96837057443118,8.97649007731593,6.59263270954284e-05,gaussmf
-0.818181818181818,0.0505050505050505,8.85205591266197,8.85973872797894,5.90256511947015e-05,gaussmf
-0.818181818181818,0.0505050505050505,8.73655749413325,8.74375482933455,5.18016339998106e-05,gaussmf
-0.818181818181818,0.0505050505050505,8.62187531884502,8.62854860043542,4.45326871848906e-05,gaussmf
-0.818181818181818,0.0707070707070707,8.50800938679727,8.51413113588588,3.74758119038983e-05,gaussmf
-0.818181818181818,0.0707070707070707,8.39495969799,8.40051419549867,3.08524425738297e-05,gaussmf
-0.818181818181818,0.0707070707070707,8.28272625242322,8.28770998120912,2.48375526113931e-05,gaussmf
-0.818181818181818,0.0909090909090909,8.17130905009693,8.17573090520715,1.95528026158237e-05,gaussmf
-0.818181818181818,0.0909090909090909,8.06070809101112,8.0645893532875,1.50641968580089e-05,gaussmf
-0.818181818181818,0.0909090909090909,7.9509233751658,7.95429744736708,1.13843632194418e-05,gaussmf
-0.818181818181818,0.111111111111111,7.84195490256096,7.8448668109839,8.47921066358686e-06,gaussmf
-0.818181818181818,0.111111111111111,7.73380267319661,7.73630834137998,6.27837304516246e-06,gaussmf
-0.818181818181818,0.111111111111111,7.62646668707275,7.6286319914931,4.68854323281807e-06,gaussmf
-0.818181818181818,0.131313131313131,7.51994694418937,7.5218465648483,3.60855864783159e-06,gaussmf
-0.818181818181818,0.131313131313131,7.41424344454647,7.41595952596297,2.9449354280362e-06,gaussmf
-0.818181818181818,0.131313131313131,7.30935618814407,7.31097682847069,2.62647506829618e-06,gaussmf
-0.818181818181818,0.151515151515152,7.20528517498215,7.20690276274099,2.61659015757854e-06,gaussmf
-0.818181818181818,0.151515151515152,7.10203040506071,7.1037398243367,2.92211426112579e-06,gaussmf
-0.818181818181818,0.151515151515152,6.99959187837976,7.00148860421826,3.59756890644314e-06,gaussmf
-0.818181818181818,0.171717171717172,6.89796959493929,6.9001477011846,4.74414681585507e-06,gaussmf
-0.818181818181818,0.171717171717172,6.79716355473931,6.79971365664147,6.50301971138129e-06,gaussmf
-0.818181818181818,0.171717171717172,6.69717375777982,6.70018091141726,9.04297299917848e-06,gaussmf
-0.818181818181818,0.191919191919192,6.59800020406081,6.6015417840079,1.25427885216216e-05,gaussmf
-0.818181818181818,0.191919191919192,6.49964289358229,6.50378646933001,1.71692199771206e-05,gaussmf
-0.818181818181818,0.191919191919192,6.40210182634425,6.40690305679629,2.30518138535552e-05,gaussmf
-0.818181818181818,0.212121212121212,6.3053770023467,6.31087756629856,3.0256203788501e-05,gaussmf
-0.818181818181818,0.212121212121212,6.20946842158963,6.21569400048856,3.87578326267506e-05,gaussmf
-0.818181818181818,0.212121212121212,6.11437608407305,6.1213344115776,4.84183216604743e-05,gaussmf
-0.818181818181818,0.232323232323232,6.02009998979696,6.02777898072163,5.89669016211464e-05,gaussmf
-0.818181818181818,0.232323232323232,5.92664013876135,5.93500610789398,6.99894395280974e-05,gaussmf
-0.818181818181818,0.232323232323232,5.83399653096623,5.84299250992584,8.09276374416962e-05,gaussmf
-0.818181818181818,0.252525252525253,5.74216916641159,5.7517133239987,9.10909440476831e-05,gaussmf
-0.818181818181818,0.252525252525253,5.65115804509744,5.6611422129629,9.96836079658165e-05,gaussmf
-0.818181818181818,0.252525252525253,5.56096316702377,5.57125146598637,0.000105849095543774,gaussmf
-0.818181818181818,0.272727272727273,5.47158453219059,5.48201207000386,0.000108733544847108,gaussmf
-0.818181818181818,0.272727272727273,5.3830221405979,5.39339375354766,0.000107570355179583,gaussmf
-0.818181818181818,0.272727272727273,5.29527599224569,5.30536518674404,0.000101791845625565,gaussmf
-0.818181818181818,0.292929292929293,5.20834608713397,5.21789419664699,9.11663952727012e-05,gaussmf
-0.818181818181818,0.292929292929293,5.12223242526273,5.13094794190968,7.59602304233656e-05,gaussmf
-0.818181818181818,0.292929292929293,5.03693500663198,5.04449307435275,5.71243876718369e-05,gaussmf
-0.818181818181818,0.313131313131313,4.95245383124171,4.95849589195361,3.65064976462459e-05,gaussmf
-0.818181818181818,0.313131313131313,4.86878889909193,4.87292248418789,1.70865257455836e-05,gaussmf
-0.818181818181818,0.313131313131313,4.78594021018263,4.78773886977045,3.23517631284681e-06,gaussmf
-0.818181818181818,0.333333333333333,4.70390776451382,4.70291112657934,9.93287172443043e-07,gaussmf
-0.818181818181818,0.333333333333333,4.6226915620855,4.61840551349199,1.83702125459453e-05,gaussmf
-0.818181818181818,0.333333333333333,16.6569737781859,16.6525596129571,1.94848546667246e-05,gaussmf
-0.818181818181818,0.353535353535354,16.49576573819,16.4946414432885,1.26403902558186e-06,gaussmf
-0.818181818181818,0.353535353535354,16.3353739414346,16.3370453364696,2.79356136322536e-06,gaussmf
-0.818181818181818,0.353535353535354,16.1757983879196,16.1798050386862,1.60532503658247e-05,gaussmf
-0.818181818181818,0.373737373737374,16.0170390776451,16.0229544770779,3.49919504492088e-05,gaussmf
-0.818181818181818,0.373737373737374,15.8590960106112,15.866527637879,5.52290838485761e-05,gaussmf
-0.818181818181818,0.373737373737374,15.7019691868177,15.7105584364718,7.37752096205603e-05,gaussmf
-0.818181818181818,0.393939393939394,15.5456586062647,15.5550805796218,8.87735819420935e-05,gaussmf
-0.818181818181818,0.393939393939394,15.3901642689521,15.4001274201131,9.92643810553272e-05,gaussmf
-0.818181818181818,0.393939393939394,15.2354861748801,15.2457318037342,0.00010497291061547,gaussmf
-0.818181818181818,0.414141414141414,15.0816243240486,15.091925907683,0.000106122625377957,gaussmf
-0.818181818181818,0.414141414141414,14.9285787164575,14.9387410658592,0.000103273345361326,gaussmf
-0.818181818181818,0.414141414141414,14.7763493521069,14.786207553459,9.71841338988751e-05,gaussmf
-0.818181818181818,0.434343434343434,14.6249362309968,14.6343543870423,8.87016632975597e-05,gaussmf
-0.818181818181818,0.434343434343434,14.4743393531272,14.4832092807436,7.86756159204656e-05,gaussmf
-0.818181818181818,0.434343434343434,14.3245587184981,14.3327985747843,6.78952316172708e-05,gaussmf
-0.818181818181818,0.454545454545455,14.1755943271095,14.183147134812,5.70449041907957e-05,gaussmf
-0.818181818181818,0.454545454545455,14.0274461789613,14.0342782465768,4.66771479025459e-05,gaussmf
-0.818181818181818,0.454545454545455,13.8801142740537,13.8862135124376,3.72007088642895e-05,gaussmf
-0.818181818181818,0.474747474747475,13.7335986123865,13.7389727533226,2.8881390801141e-05,gaussmf
-0.818181818181818,0.474747474747475,13.5878991939598,13.5925739188606,2.18530528977144e-05,gaussmf
-0.818181818181818,0.474747474747475,13.4430160187736,13.4470330080021,1.61362024623133e-05,gaussmf
-0.818181818181818,0.494949494949495,13.2989490868279,13.3023640022286,1.16616471944502e-05,gaussmf
-0.818181818181818,0.494949494949495,13.1556983981226,13.1585788132816,8.29679148788907e-06,gaussmf
-0.818181818181818,0.494949494949495,13.0132639526579,13.0156872471918,5.87235639801993e-06,gaussmf
-0.818181818181818,0.515151515151515,12.8716457504336,12.8736969862175,4.20756824119824e-06,gaussmf
-0.818181818181818,0.515151515151515,12.7308437914499,12.7326135901061,3.13218728373952e-06,gaussmf
-0.818181818181818,0.515151515151515,12.5908580757066,12.5924405178645,2.504123183112e-06,gaussmf
-0.818181818181818,0.535353535353535,12.4516886032038,12.4531791709594,2.22179223416507e-06,gaussmf
-0.818181818181818,0.535353535353535,12.3133353739414,12.3148289585656,2.23079502948122e-06,gaussmf
-0.818181818181818,0.535353535353535,12.1757983879196,12.1773873851408,2.52491216907089e-06,gaussmf
-0.818181818181818,0.555555555555556,12.0390776451383,12.0408501602377,3.14180977764632e-06,gaussmf
-0.818181818181818,0.555555555555556,11.9031731455974,11.9052113300611,4.15419590797424e-06,gaussmf
-0.818181818181818,0.555555555555556,11.768084889297,11.770463429863,5.65745522428167e-06,gaussmf
-0.818181818181818,0.575757575757576,11.6338128762371,11.6365976558321,7.75499739239327e-06,gaussmf
-0.818181818181818,0.575757575757576,11.5003571064177,11.5036040546999,1.05426731472827e-05,gaussmf
-0.818181818181818,0.575757575757576,11.3677175798388,11.371471728861,1.40936348807631e-05,gaussmf
-0.818181818181818,0.595959595959596,11.2358942965004,11.2401890543898,1.84449453286773e-05,gaussmf
-0.818181818181818,0.595959595959596,11.1048872564024,11.1097439089659,2.35870741227958e-05,gaussmf
-0.818181818181818,0.595959595959596,10.9746964595449,10.9801239063819,2.94571791681567e-05,gaussmf
-0.818181818181818,0.616161616161616,10.845321905928,10.8513166340308,3.59367650273373e-05,gaussmf
-0.818181818181818,0.616161616161616,10.7167635955515,10.7233098895604,4.28539652510189e-05,gaussmf
-0.818181818181818,0.616161616161616,10.5890215284155,10.5960919127436,4.99903345475277e-05,gaussmf
-0.818181818181818,0.636363636363636,10.4620957045199,10.4696516085669,5.70916859661139e-05,gaussmf
-0.818181818181818,0.636363636363636,10.3359861238649,10.3439787575741,6.38821936093337e-05,gaussmf
-0.818181818181818,0.636363636363636,10.2106927864504,10.2190642096394,7.00807262091889e-05,gaussmf
-0.818181818181818,0.656565656565657,10.0862156922763,10.0949000575649,7.54182004652843e-05,gaussmf
-0.818181818181818,0.656565656565657,9.96255484134272,9.9714797872192,7.96546588981561e-05,gaussmf
-0.818181818181818,0.656565656565657,9.83971023364963,9.84879840133043,8.2594791794356e-05,gaussmf
-0.818181818181818,0.676767676767677,9.71768186919702,9.72685251452744,8.41007357763114e-05,gaussmf
-0.818181818181818,0.676767676767677,9.5964697479849,9.60564041776407,8.41011841985824e-05,gaussmf
-0.818181818181818,0.676767676767677,9.47607387001326,9.48516211085339,8.25961215682117e-05,gaussmf
-0.818181818181818,0.696969696969697,9.35649423528211,9.36541930246698,7.96568242543911e-05,gaussmf
-0.818181818181818,0.696969696969697,9.23773084379145,9.24641537759914,7.5421127456883e-05,gaussmf
-0.818181818181818,0.696969696969697,9.11978369554127,9.12815533314147,7.00843161091212e-05,gaussmf
-0.818181818181818,0.717171717171717,9.00265279053158,9.01064568284037,6.38863274600025e-05,gaussmf
-0.818181818181818,0.717171717171717,8.88633812876237,8.89389433350285,5.70962300800762e-05,gaussmf
-0.818181818181818,0.717171717171717,8.77083971023365,8.77791043485792,4.999514671224e-05,gaussmf
-0.818181818181818,0.737373737373737,8.65615753494541,8.66270420595825,4.28589013503378e-05,gaussmf
-0.818181818181818,0.737373737373737,8.54229160289766,8.54828674140815,3.59416857599675e-05,gaussmf
-0.818181818181818,0.737373737373737,8.4292419140904,8.4346698010204,2.94619565248523e-05,gaussmf
-0.818181818181818,0.757575757575758,8.31700846852362,8.32186558673028,2.35915972735189e-05,gaussmf
-0.818181818181818,0.757575757575758,8.20559126619733,8.20988651072776,1.84491255762085e-05,gaussmf
-0.818181818181818,0.757575757575758,8.09499030711152,8.09874495880753,1.40974093583897e-05,gaussmf
-0.818181818181818,0.777777777777778,7.9852055912662,7.98845305288654,1.05460069756113e-05,gaussmf
-0.818181818181818,0.777777777777778,7.87623711866136,7.87902241650279,7.75788406544494e-06,gaussmf
-0.818181818181818,0.777777777777778,7.76808488929701,7.77046394689828,5.65991507018115e-06,gaussmf
-0.818181818181818,0.797979797979798,7.66074890317314,7.66278759701081,4.1562725637526e-06,gaussmf
-0.818181818181818,0.797979797979798,7.55422916028977,7.55600217036541,3.14356472834581e-06,gaussmf
-0.818181818181818,0.797979797979798,7.44852566064687,7.45011513147948,2.52641752772451e-06,gaussmf
-0.818181818181818,0.818181818181818,7.34363840424446,7.34513243398661,2.23212487040811e-06,gaussmf
-0.818181818181818,0.818181818181818,7.23956739108254,7.2410583682563,2.22301293265783e-06,gaussmf
-0.818181818181818,0.818181818181818,7.13631262116111,7.13789542985139,2.50528335004009e-06,gaussmf
-0.818181818181818,0.838383838383838,7.03387409448015,7.03564420973234,3.13330800601545e-06,gaussmf
-0.818181818181818,0.838383838383838,6.93225181103969,6.93430330669806,4.20863443631522e-06,gaussmf
-0.818181818181818,0.838383838383838,6.83144577083971,6.83386926215431,5.87331015193282e-06,gaussmf
-0.818181818181818,0.858585858585859,6.73145597388022,6.73433651692948,8.2975282586452e-06,gaussmf
-0.818181818181818,0.858585858585859,6.63228242016121,6.6356973895195,1.16620157180406e-05,gaussmf
-0.818181818181818,0.858585858585859,6.53392510968269,6.53794207484099,1.61360090829887e-05,gaussmf
-0.818181818181818,0.878787878787879,6.43638404244465,6.44105866230664,2.1852070854093e-05,gaussmf
-0.818181818181818,0.878787878787879,6.3396592184471,6.34503317180829,2.88793747282412e-05,gaussmf
-0.818181818181818,0.878787878787879,6.24375063769003,6.24984960599767,3.7197414417543e-05,gaussmf
-0.818181818181818,0.898989898989899,6.14865830017345,6.15549001708609,4.66723559743719e-05,gaussmf
-0.818181818181818,0.898989898989899,6.05438220589736,6.0619345862295,5.70384486813556e-05,gaussmf
-0.818181818181818,0.898989898989899,5.96092235486175,5.96916171340124,6.78870291422848e-05,gaussmf
-0.818181818181818,0.919191919191919,5.86827874706663,5.87714811543249,7.86656952093387e-05,gaussmf
-0.818181818181818,0.919191919191919,5.77645138251199,5.78586892950475,8.86901913609514e-05,gaussmf
-0.818181818181818,0.919191919191919,5.68544026119784,5.69529781846836,9.71714353415765e-05,gaussmf
-0.818181818181818,0.939393939393939,5.59524538312417,5.60540707149123,0.000103259910469195,gaussmf
-0.818181818181818,0.939393939393939,5.50586674829099,5.51616767550813,0.000106109101532842,gaussmf
-0.818181818181818,0.939393939393939,5.4173043566983,5.42754935905135,0.000104960073214064,gaussmf
-0.818181818181818,0.95959595959596,5.32955820834609,5.33952079224717,9.92530779860089e-05,gaussmf
-0.818181818181818,0.95959595959596,5.24262830323436,5.25204980214955,8.87646418088711e-05,gaussmf
-0.818181818181818,0.95959595959596,5.15651464136313,5.16510354741169,7.37693071110858e-05,gaussmf
-0.818181818181818,0.97979797979798,5.07121722273237,5.07864867985421,5.52265549537648e-05,gaussmf
-0.818181818181818,0.97979797979798,4.98673604734211,4.99265149745453,3.49925500326047e-05,gaussmf
-0.818181818181818,0.97979797979798,4.90307111519233,4.9070780896883,1.60558446113512e-05,gaussmf
-0.818181818181818,1,4.82022242628303,4.82189447527034,2.79574781596252e-06,gaussmf
-0.818181818181818,1,4.73818998061422,4.73706673207873,1.26168727248581e-06,gaussmf
-0.818181818181818,1,4.6569737781859,4.65256111899089,1.94715611713454e-05,gaussmf
-0.797979797979798,-1,16.6896235078053,16.6849646711996,2.17047585185719e-05,gaussmf
-0.797979797979798,-1,16.5284154678094,16.5270465015305,1.87406867287182e-06,gaussmf
-0.797979797979798,-1,16.368023671054,16.3694503947111,2.03554039388325e-06,gaussmf
-0.797979797979798,-0.97979797979798,16.208448117539,16.2122100969273,1.41524889175206e-05,gaussmf
-0.797979797979798,-0.97979797979798,16.0496888072646,16.0553595353184,3.21571566608466e-05,gaussmf
-0.797979797979798,-0.97979797979798,15.8917457402306,15.898932696119,5.16523349425018e-05,gaussmf
-0.797979797979798,-0.95959595959596,15.7346189164371,15.7429634947113,6.96319865736168e-05,gaussmf
-0.797979797979798,-0.95959595959596,15.5783083358841,15.5874856378607,8.42228715702839e-05,gaussmf
-0.797979797979798,-0.95959595959596,15.4228139985716,15.4325324783515,9.44488492323366e-05,gaussmf
-0.797979797979798,-0.939393939393939,15.2681359044995,15.2781368619721,0.000100019150366917,gaussmf
-0.797979797979798,-0.939393939393939,15.114274053668,15.1243309659203,0.000101141484051444,gaussmf
-0.797979797979798,-0.939393939393939,14.9612284460769,14.9711461240959,9.83603372878645e-05,gaussmf
-0.797979797979798,-0.919191919191919,14.8089990817264,14.8186126116952,9.24199584621651e-05,gaussmf
-0.797979797979798,-0.919191919191919,14.6575859606163,14.6667594452779,8.41528208380823e-05,gaussmf
-0.797979797979798,-0.919191919191919,14.5069890827467,14.5156143389787,7.43950450678914e-05,gaussmf
-0.797979797979798,-0.898989898989899,14.3572084481175,14.3652036330188,6.39229816045379e-05,gaussmf
-0.797979797979798,-0.898989898989899,14.2082440567289,14.2155521930458,5.34088564265627e-05,gaussmf
-0.797979797979798,-0.898989898989899,14.0600959085808,14.0666833048101,4.33937890820261e-05,gaussmf
-0.797979797979798,-0.878787878787879,13.9127640036731,13.9186185706703,3.42759547246683e-05,gaussmf
-0.797979797979798,-0.878787878787879,13.7662483420059,13.7713778115547,2.63114578515927e-05,gaussmf
-0.797979797979798,-0.878787878787879,13.6205489235792,13.624978977092,1.96253741263081e-05,gaussmf
-0.797979797979798,-0.858585858585859,13.475665748393,13.479438066233,1.42303818860575e-05,gaussmf
-0.797979797979798,-0.858585858585859,13.3315988164473,13.3347690604589,1.0050447093295e-05,gaussmf
-0.797979797979798,-0.858585858585859,13.1883481277421,13.1909838715113,6.94714521690796e-06,gaussmf
-0.797979797979798,-0.838383838383838,13.0459136822773,13.0480923054209,4.74639880169632e-06,gaussmf
-0.797979797979798,-0.838383838383838,12.9042954800531,12.906102044446,3.26367490602368e-06,gaussmf
-0.797979797979798,-0.838383838383838,12.7634935210693,12.765018648334,2.32601317371315e-06,gaussmf
-0.797979797979798,-0.818181818181818,12.623507805326,12.6248455760918,1.78963062185049e-06,gaussmf
-0.797979797979798,-0.818181818181818,12.4843383328232,12.4855842291861,1.55225774724088e-06,gaussmf
-0.797979797979798,-0.818181818181818,12.3459851035609,12.3472340167917,1.5597842582753e-06,gaussmf
-0.797979797979798,-0.797979797979798,12.208448117539,12.2097924433664,1.80721193018176e-06,gaussmf
-0.797979797979798,-0.797979797979798,12.0717273747577,12.0732552184627,2.33430638690924e-06,gaussmf
-0.797979797979798,-0.797979797979798,11.9358228752168,11.9376163882855,3.21668912759018e-06,gaussmf
-0.797979797979798,-0.777777777777778,11.8007346189164,11.8028684880869,4.55339763679407e-06,gaussmf
-0.797979797979798,-0.777777777777778,11.6664626058565,11.6690027140554,6.4521496618316e-06,gaussmf
-0.797979797979798,-0.777777777777778,11.5330068360371,11.5360091129227,9.01366649751576e-06,gaussmf
-0.797979797979798,-0.757575757575758,11.4003673094582,11.4038767870832,1.23164332003147e-05,gaussmf
-0.797979797979798,-0.757575757575758,11.2685440261198,11.2725941126115,1.64032005900954e-05,gaussmf
-0.797979797979798,-0.757575757575758,11.1375369860218,11.1421489671871,2.12703702686297e-05,gaussmf
-0.797979797979798,-0.737373737373737,11.0073461891644,11.0125289646025,2.68611612424813e-05,gaussmf
-0.797979797979798,-0.737373737373737,10.8779716355474,10.8837216922509,3.30631520940122e-05,gaussmf
-0.797979797979798,-0.737373737373737,10.7494133251709,10.75571494778,3.97104475070159e-05,gaussmf
-0.797979797979798,-0.717171717171717,10.6216712580349,10.6284969709627,4.65903569723661e-05,gaussmf
-0.797979797979798,-0.717171717171717,10.4947454341394,10.5020566667854,5.34541228044537e-05,gaussmf
-0.797979797979798,-0.717171717171717,10.3686358534843,10.3763838157921,6.00309199232522e-05,gaussmf
-0.797979797979798,-0.696969696969697,10.2433425160698,10.2514692678569,6.60440946091183e-05,gaussmf
-0.797979797979798,-0.696969696969697,10.1188654218957,10.1273051157819,7.12284328923292e-05,gaussmf
-0.797979797979798,-0.696969696969697,9.99520457096215,10.0038848454357,7.53471649368059e-05,gaussmf
-0.797979797979798,-0.676767676767677,9.87235996326905,9.88120345954646,7.82074264084544e-05,gaussmf
-0.797979797979798,-0.676767676767677,9.75033159881645,9.75925757274297,7.96730105369694e-05,gaussmf
-0.797979797979798,-0.676767676767677,9.62911947760433,9.6380454759791,7.96734469865084e-05,gaussmf
-0.797979797979798,-0.656565656565657,9.50872359963269,9.51756716906793,7.82087203558641e-05,gaussmf
-0.797979797979798,-0.656565656565657,9.38914396490154,9.39782436068101,7.53492708882656e-05,gaussmf
-0.797979797979798,-0.656565656565657,9.27038057341088,9.27882043581267,7.12312773612695e-05,gaussmf
-0.797979797979798,-0.636363636363636,9.1524334251607,9.1605603913545,6.60475795152175e-05,gaussmf
-0.797979797979798,-0.636363636363636,9.035302520151,9.0430507410529,6.00349271445673e-05,gaussmf
-0.797979797979798,-0.636363636363636,8.9189878583818,8.92629939171487,5.34585196806424e-05,gaussmf
-0.797979797979798,-0.616161616161616,8.80348943985308,8.81031549306943,4.65950025124269e-05,gaussmf
-0.797979797979798,-0.616161616161616,8.68880726456484,8.69510926416924,3.97151990138554e-05,gaussmf
-0.797979797979798,-0.616161616161616,8.57494133251709,8.58069179961863,3.30678718858585e-05,gaussmf
-0.797979797979798,-0.595959595959596,8.46189164370983,8.46707485923035,2.68657231321529e-05,gaussmf
-0.797979797979798,-0.595959595959596,8.34965819814305,8.3542706449397,2.12746654520023e-05,gaussmf
-0.797979797979798,-0.595959595959596,8.23824099581675,8.24229156893664,1.6407142599551e-05,gaussmf
-0.797979797979798,-0.575757575757576,8.12764003673094,8.13115001701588,1.23199616006214e-05,gaussmf
-0.797979797979798,-0.575757575757576,8.01785532088562,8.02085811109434,9.01674903757515e-06,gaussmf
-0.797979797979798,-0.575757575757576,7.90888684828079,7.91142747471004,6.45478265301496e-06,gaussmf
-0.797979797979798,-0.555555555555556,7.80073461891644,7.80286900510498,4.55560440186303e-06,gaussmf
-0.797979797979798,-0.555555555555556,7.69339863279257,7.69519265521695,3.21851645919416e-06,gaussmf
-0.797979797979798,-0.555555555555556,7.58687888990919,7.58840722857099,2.33581906514827e-06,gaussmf
-0.797979797979798,-0.535353535353535,7.4811753902663,7.48252018968449,1.80848547517817e-06,gaussmf
-0.797979797979798,-0.535353535353535,7.37628813386389,7.37753749219104,1.56089622962961e-06,gaussmf
-0.797979797979798,-0.535353535353535,7.27221712070197,7.27346342646016,1.55327804289634e-06,gaussmf
-0.797979797979798,-0.515151515151515,7.16896235078053,7.17030048805467,1.79061136443839e-06,gaussmf
-0.797979797979798,-0.515151515151515,7.06652382409958,7.06804926793504,2.32697889512918e-06,gaussmf
-0.797979797979798,-0.515151515151515,6.96490154065912,6.96670836490018,3.26461383807739e-06,gaussmf
-0.797979797979798,-0.494949494949495,6.86409550045914,6.86627432035583,4.74725614223882e-06,gaussmf
-0.797979797979798,-0.494949494949495,6.76410570349964,6.76674157513041,6.94781925389314e-06,gaussmf
-0.797979797979798,-0.494949494949495,6.66493214978064,6.66810244771984,1.00507890233485e-05,gaussmf
-0.797979797979798,-0.474747474747475,6.56657483930211,6.57034713304074,1.42302000504834e-05,gaussmf
-0.797979797979798,-0.474747474747475,6.46903377206407,6.4734637205058,1.96244431963512e-05,gaussmf
-0.797979797979798,-0.474747474747475,6.37230894806652,6.37743823000686,2.63095332234766e-05,gaussmf
-0.797979797979798,-0.454545454545455,6.27640036730946,6.28225466419565,3.42727920317019e-05,gaussmf
-0.797979797979798,-0.454545454545455,6.18130802979288,6.18789507528348,4.33891682953196e-05,gaussmf
-0.797979797979798,-0.454545454545455,6.08703193551678,6.09433964442632,5.34026095064781e-05,gaussmf
-0.797979797979798,-0.434343434343434,5.99357208448117,6.00156677159747,6.39150220875318e-05,gaussmf
-0.797979797979798,-0.434343434343434,5.90092847668605,5.90955317362815,7.43853973429579e-05,gaussmf
-0.797979797979798,-0.434343434343434,5.80910111213141,5.81827398769984,8.41416461938133e-05,gaussmf
-0.797979797979798,-0.414141414141414,5.71808999081726,5.72770287666288,9.2407574280779e-05,gaussmf
-0.797979797979798,-0.414141414141414,5.6278951127436,5.63781212968519,9.83472250197495e-05,gaussmf
-0.797979797979798,-0.414141414141414,5.53851647791042,5.54857273370154,0.000101128280536388,gaussmf
-0.797979797979798,-0.393939393939394,5.44995408631772,5.45995441724421,0.000100006618639179,gaussmf
-0.797979797979798,-0.393939393939394,5.36220793796551,5.37192585043948,9.44378228516624e-05,gaussmf
-0.797979797979798,-0.393939393939394,5.27527803285379,5.28445486034133,8.42141627360841e-05,gaussmf
-0.797979797979798,-0.373737373737374,5.18916437098255,5.19750860560295,6.96262514002025e-05,gaussmf
-0.797979797979798,-0.373737373737374,5.1038669523518,5.11105373804495,5.16498885993231e-05,gaussmf
-0.797979797979798,-0.373737373737374,5.01938577696153,5.02505655564477,3.21577308742181e-05,gaussmf
-0.797979797979798,-0.353535353535354,4.93572084481175,4.93948314787803,1.41549243625307e-05,gaussmf
-0.797979797979798,-0.353535353535354,4.85287215590246,4.85429953345959,2.03740669060115e-06,gaussmf
-0.797979797979798,-0.353535353535354,4.77083971023365,4.7694717902675,1.87120503378343e-06,gaussmf
